surah,ayah,arabic,translation
21,,وَمَآ أَرۡسَلۡنَا مِن قَبۡلِكَ مِن رَّسُولٍ إِلَّا نُوحِيٓ إِلَيۡهِ أَنَّهُۥ لَآ إِلَٰهَ إِلَّآ أَنَا۠ فَٱعۡبُدُونِ,"25਼ ਤੁਹਾਥੋਂ ਪਹਿਲਾਂ ਵੀ (ਹੇ ਨਬੀ!) ਅਸੀਂ ਜਿਹੜੇ ਵੀ ਰਸੂਲ ਭੇਜੇ ਉਹਨਾਂ ਵੱਲ ਇਹੋ ਵਹੀ (ਰੱਬੀ ਸੁਨੇਹਾ) ਘੱਲੀ ਗਈ ਸੀ ਕਿ ਛੁੱਟ ਮੈਥੋਂ ਹੋਰ ਕੋਈ ਇਸ਼ਟ ਨਹੀਂ, ਸੋ ਤੁਸੀਂ ਸਾਰੇ ਮੇਰੀ ਹੀ ਇਬਾਦਤ ਕਰੋ।"
21,,وَقَالُواْ ٱتَّخَذَ ٱلرَّحۡمَٰنُ وَلَدٗاۗ سُبۡحَٰنَهُۥۚ بَلۡ عِبَادٞ مُّكۡرَمُونَ,"26਼ ਇਹ (ਮੁਸ਼ਰਿਕ) ਆਖਦੇ ਹਨ ਕਿ ਰਹਿਮਾਨ (ਅੱਲਾਹ) ਸੰਤਾਨ ਵਾਲਾ ਹੈ ਜਦ ਕਿ ਉਸ ਦੀ ਜ਼ਾਤ ਤਾਂ (ਔਲਾਦ ਹੋਣ ਤੋਂ) ਪਾਕ ਹੈ, ਸਗੋਂ ਉਹ (ਫ਼ਰਿਸ਼ਤੇ ਜਿਨ੍ਹਾਂ ਨੂੰ ਸੰਤਾਨ ਆਖਦੇ ਹਨ) ਸਾਰੇ ਹੀ ਉਸ (ਅੱਲਾਹ) ਦੇ ਸਤਿਕਾਰਯੋਗ ਬੰਦੇ ਹਨ।"
21,,لَا يَسۡبِقُونَهُۥ بِٱلۡقَوۡلِ وَهُم بِأَمۡرِهِۦ يَعۡمَلُونَ,27਼ ਉਹ ਕਿਸੇ ਵੀ ਗੱਲ ਵਿਚ ਵੱਧ ਕੇ ਨਹੀਂ ਬੋਲਦੇ ਸਗੋਂ ਉਸ ਦੇ ਆਗਿਆਕਾਰੀ ਬੰਦੇ ਹਨ।
21,,يَعۡلَمُ مَا بَيۡنَ أَيۡدِيهِمۡ وَمَا خَلۡفَهُمۡ وَلَا يَشۡفَعُونَ إِلَّا لِمَنِ ٱرۡتَضَىٰ وَهُم مِّنۡ خَشۡيَتِهِۦ مُشۡفِقُونَ,28਼ ਉਹ (ਅੱਲਾਹ) ਉਹਨਾਂ (ਫ਼ਰਿਸ਼ਤਿਆਂ) ਦੇ ਜੋ ਅੱਗੇ ਹੈ ਉਸ ਨੂੰ ਵੀ ਜਾਣਦਾ ਹੈ ਅਤੇ ਜੋ ਉਹਨਾਂ ਦੇ ਪਿੱਛੇ ਹੈ ਉਸ ਨੂੰ ਵੀ ਜਾਣਦਾ ਹੈ। ਉਹ (ਫ਼ਰਿਸ਼ਤੇ) ਕੇਵਲ ਉਸ ਦੀ ਸਿਫ਼ਾਰਸ਼ ਕਰਨਗੇ ਜਿਨ੍ਹਾਂ ਤੋਂ ਅੱਲਾਹ ਖ਼ੁਸ਼ ਹੋਵੇਗਾ। ਉਹ (ਫ਼ਰਿਸ਼ਤੇ) ਤਾਂ ਉਸ (ਅੱਲਾਹ) ਦੇ ਭੈਅ ਤੋਂ ਕੰਬਦੇ ਰਹਿੰਦੇ ਹਨ।
21,,۞ وَمَن يَقُلۡ مِنۡهُمۡ إِنِّيٓ إِلَٰهٞ مِّن دُونِهِۦ فَذَٰلِكَ نَجۡزِيهِ جَهَنَّمَۚ كَذَٰلِكَ نَجۡزِي ٱلظَّٰلِمِينَ,29਼ ਉਹਨਾਂ ਵਿੱਚੋਂ ਜੇ ਕੋਈ (ਫ਼ਰਿਸ਼ਤਾ) ਇਹ ਕਹਿ ਦੇਵੇ ਕਿ ਅੱਲਾਹ ਤੋਂ ਛੁੱਟ ਮੈਂ ਵੀ ਇਸ਼ਟ ਹਾਂ ਤਾਂ ਅਸੀਂ ਉਸ ਨੂੰ ਨਰਕ ਦੀ ਸਜ਼ਾ ਦਿਆਂਗੇ। ਅਸੀਂ ਜ਼ਾਲਮਾਂ ਨੂੰ ਇੰਜ ਹੀ ਸਜ਼ਾ ਦਿਆ ਕਰਦੇ ਹਾਂ।
21,,أَوَلَمۡ يَرَ ٱلَّذِينَ كَفَرُوٓاْ أَنَّ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضَ كَانَتَا رَتۡقٗا فَفَتَقۡنَٰهُمَاۖ وَجَعَلۡنَا مِنَ ٱلۡمَآءِ كُلَّ شَيۡءٍ حَيٍّۚ أَفَلَا يُؤۡمِنُونَ,"30਼ ਕੀ ਕਾਫ਼ਿਰਾਂ ਨੇ ਨਹੀਂ ਵੇਖਿਆ (ਭਾਵ ਞਿਚਾਰ ਨਹੀਂ ਕੀਤਾ ਕਿ ਬੇਸ਼ੱਕ ਅਕਾਸ਼ ਤੇ ਧਰਤੀ ਇਕ ਦੂਜੇ ਨਾਲ ਜੂੜੇ ਹੋਏ ਸਨ ਫੇਰ ਅਸੀਂ ਇਹਨਾਂ ਦੋਵਾਂ ਨੂੰ ਵੱਖੋ ਵੱਖ ਕਰ ਦਿੱਤਾ । ਅਸਾਂ ਹਰੇਕ ਜੀਵਤ ਚੀਜ਼ ਨੂੰ ਪਾਣੀ ਤੋਂ ਬਣਾਇਆ ਹੈ, ਕੀ ਉਹ ਫੇਰ ਵੀ ਈਮਾਨ ਨਹੀਂ ਲਿਆਉਣਗੇ।"
21,,وَجَعَلۡنَا فِي ٱلۡأَرۡضِ رَوَٰسِيَ أَن تَمِيدَ بِهِمۡ وَجَعَلۡنَا فِيهَا فِجَاجٗا سُبُلٗا لَّعَلَّهُمۡ يَهۡتَدُونَ,31਼ ਅਸੀਂ ਧਰਤੀ ਵਿਚ ਪਹਾੜਾਂ ਨੂੰ ਜਮਾ ਦਿੱਤਾ ਤਾਂ ਜੋ ਉਹ ਲੋਕਾਂ ਦੇ ਭਾਰ ਨਾਲ ਝੁਕ ਨਾ ਜਾਣ। ਅਸੀਂ ਇਸ ਵਿਚ ਖੁੱਲ੍ਹੇ ਖੁੱਲ੍ਹੇ ਰਾਹ ਬਣਾ ਦਿੱਤੇ ਤਾਂ ਜੋ ਉਹ (ਲੋਕ) ਰਾਹ ਲਭ ਲੈਣ।
21,,وَجَعَلۡنَا ٱلسَّمَآءَ سَقۡفٗا مَّحۡفُوظٗاۖ وَهُمۡ عَنۡ ءَايَٰتِهَا مُعۡرِضُونَ,"32਼ ਅਤੇ ਅਸੀਂ ਅਕਾਸ਼ ਨੂੰ ਇਕ ਸੁਰੱਖਿਅਤ ਛੱਤ ਬਣਾ ਦਿੱਤਾ, ਪਰੰਤੂ ਇਹ (ਕਾਫ਼ਿਰ) ਇਹਨਾਂ ਨਿਸ਼ਾਨੀਆਂ ਵੱਲ ਧਿਆਨ ਹੀ ਨਹੀਂ ਦਿੰਦੇ।"
21,,وَهُوَ ٱلَّذِي خَلَقَ ٱلَّيۡلَ وَٱلنَّهَارَ وَٱلشَّمۡسَ وَٱلۡقَمَرَۖ كُلّٞ فِي فَلَكٖ يَسۡبَحُونَ,"33਼ ਉਹ ਉਹੀਓ ਹੈ ਜਿਸ ਨੇ ਰਾਤ, ਦਿਨ, ਸੂਰਜ ਅਤੇ ਚੰਨ ਨੂੰ ਪੈਦਾ ਕੀਤਾ, ਇਹ ਸਾਰੇ ਆਪਣੇ ਆਪਣੇ ਮੰਡਲ ਵਿਚ ਤੁਰਦੇ-ਫਿਰਦੇ ਹਨ।"
21,,وَمَا جَعَلۡنَا لِبَشَرٖ مِّن قَبۡلِكَ ٱلۡخُلۡدَۖ أَفَإِيْن مِّتَّ فَهُمُ ٱلۡخَٰلِدُونَ,34਼ (ਹੇ ਨਬੀ ਸ:!) ਤੁਹਾਥੋਂ ਪਹਿਲਾਂ ਵੀ ਕਿਸੇ ਵੀ ਮਨੁੱਖ ਨੂੰ ਅਸੀਂ ਸਦੀਵੀ ਜ਼ਿੰਦਗੀ ਨਹੀਂ ਦਿੱਤੀ। ਜੇ ਤੁਸੀਂ ਮਰ ਗਏ ਤਾਂ ਕੀ ਇਹ ਲੋਕ ਸਦਾ ਜਿਊਂਦੇ ਰਹਿਣਗੇ ?
21,,كُلُّ نَفۡسٖ ذَآئِقَةُ ٱلۡمَوۡتِۗ وَنَبۡلُوكُم بِٱلشَّرِّ وَٱلۡخَيۡرِ فِتۡنَةٗۖ وَإِلَيۡنَا تُرۡجَعُونَ,"35਼ ਮੌਤ ਦਾ ਸੁਆਦ ਤਾਂ ਹਰੇਕ ਜੀਵ ਨੇ ਚਖਣਾ ਹੀ ਹੈ। ਅਸੀਂ ਤੁਹਾਨੂੰ ਪਰਖਣ ਲਈ ਚੰਗੇ ਤੇ ਮਾੜੇ ਹਾਲਾਤ ਵਿਚ ਰੱਖਦੇ ਹਾਂ, ਅੰਤ ਤੁਸੀਂ ਸਭ ਨੇ ਆਉਣਾ ਸਾਡੇ ਵੱਲ ਹੀ ਹੈ।"
21,,وَإِذَا رَءَاكَ ٱلَّذِينَ كَفَرُوٓاْ إِن يَتَّخِذُونَكَ إِلَّا هُزُوًا أَهَٰذَا ٱلَّذِي يَذۡكُرُ ءَالِهَتَكُمۡ وَهُم بِذِكۡرِ ٱلرَّحۡمَٰنِ هُمۡ كَٰفِرُونَ,"36਼ ਇਹ ਇਨਕਾਰੀ ਜਦੋਂ ਵੀ ਤੁਹਾਨੂੰ (ਹੇ ਮੁਹੰਮਦ!) ਵੇਖਦੇ ਹਨ ਤਾਂ ਤੁਹਾਡਾ ਮਖੌਲ ਕਰਦੇ ਹਨ ਅਤੇ ਆਖਦੇ ਹਨ, ਕੀ ਇਹ ਉਹੀਓ ਹੈ ਜਿਹੜਾ ਤੁਹਾਡੇ ਇਸ਼ਟਾਂ ਦੀ ਚਰਚਾ (ਨਿਖੇਦੀ) ਕਰਦਾ ਹੈ? ਜਦ ਕਿ ਸੱਚ ਇਹ ਹੈ ਕਿ ਇਹ (ਕਾਫ਼ਿਰ) ਹੀ ਰਹਿਮਾਨ ਦੇ ਜ਼ਿਕਰ ਤੋਂ ਇਨਕਾਰ ਕਰਦੇ ਹਨ।"
21,,خُلِقَ ٱلۡإِنسَٰنُ مِنۡ عَجَلٖۚ سَأُوْرِيكُمۡ ءَايَٰتِي فَلَا تَسۡتَعۡجِلُونِ,"37਼ ਮਨੁੱਖ ਜਨਮ ਤੋਂ ਹੀ ਕਾਹਲਾ ਹੈ। ਮੈਂ ਛੇਤੀ ਹੀ ਤੁਹਾਨੂੰ ਆਪਣੀਆਂ ਨਿਸ਼ਾਨੀਆਂ ਵਿਖਾਵਾਂਗਾ, ਤੁਸੀਂ ਮੇਰੇ ਨਾਲ (ਅਜ਼ਾਬ ਲਈ) ਇੰਨੀ ਕਾਹਲੀ ਨਾ ਕਰੋ।"
21,,وَيَقُولُونَ مَتَىٰ هَٰذَا ٱلۡوَعۡدُ إِن كُنتُمۡ صَٰدِقِينَ,38਼ ਕਾਫ਼ਿਰ ਆਖਦੇ ਹਨ ਕਿ ਜੇ ਤੁਸੀਂ (ਹੇ ਨਬੀ!) ਆਪਣੀ ਗੱਲ ਵਿਚ) ਸੱਚੇ ਹੋ ਤਾਂ ਦੱਸੋ ਕਿ ਇਹ (ਅਜ਼ਾਬ ਆਉਣ ਦਾ) ਵਾਅਦਾ ਕਦੋਂ ਪੂਰਾ ਹੋਵੇਗਾ।
21,,لَوۡ يَعۡلَمُ ٱلَّذِينَ كَفَرُواْ حِينَ لَا يَكُفُّونَ عَن وُجُوهِهِمُ ٱلنَّارَ وَلَا عَن ظُهُورِهِمۡ وَلَا هُمۡ يُنصَرُونَ,39਼ ਕਾਸ਼! ਇਹ ਇਨਕਾਰੀ ਜਾਣਦੇ ਹੁੰਦੇ ਕਿ ਉਸ ਸਮੇਂ (ਜਦੋਂ ਅਜ਼ਾਬ ਆਵੇਗਾ) ਇਹ ਕਾਫ਼ਿਰ ਨਾ ਤਾਂ ਆਪਣੇ ਚਿਹਰਿਆਂ ਤੋਂ ਨਾ ਹੀ ਆਪਣੀਆਂ ਪਿੱਠਾਂ ਤੋਂ (ਨਰਕ ਦੀ) ਅੱਗ ਨੂੰ ਪਰਾਂ ਕਰ ਸਕਣਗੇ ਅਤੇ ਨਾ ਹੀ (ਕਿਸੇ ਪਾਸਿਓਂ) ਉਹਨਾਂ ਦੀ ਸਹਾਇਤਾ ਕੀਤੀ ਜਾਵੇਗੀ।
21,,بَلۡ تَأۡتِيهِم بَغۡتَةٗ فَتَبۡهَتُهُمۡ فَلَا يَسۡتَطِيعُونَ رَدَّهَا وَلَا هُمۡ يُنظَرُونَ,"40਼ ਅਚਣਚੇਤ ਉਹਨਾਂ ਉੱਤੇ ਵਾਅਦੇ ਵਾਲੀ ਘੜੀ (ਕਿਆਮਤ) ਆ ਜਾਵੇਗੀ ਅਤੇ ਇਹ ਰੁਰਾਨ ਪਰੇਸ਼ਾਨ ਹੋ ਜਾਣਗੇ, ਫੇਰ ਨਾ ਤਾਂ ਉਹ ਉਸ (ਘੜੀ) ਨੂੰ ਟਾਲ ਸਕਣਗੇ ਅਤੇ ਨਾ ਹੀ ਉਹਨਾਂ ਨੂੰ ਰਤਾ ਭਰ ਛੂਟ ਦਿੱਤੀ ਜਾਵੇਗੀ।"
21,,وَلَقَدِ ٱسۡتُهۡزِئَ بِرُسُلٖ مِّن قَبۡلِكَ فَحَاقَ بِٱلَّذِينَ سَخِرُواْ مِنۡهُم مَّا كَانُواْ بِهِۦ يَسۡتَهۡزِءُونَ,"41਼ (ਹੇ ਮੁਹੰਮਦ ਸ:!) ਤੁਹਾਥੋਂ ਪਹਿਲਾਂ ਵੀ ਪੈਗ਼ੰਬਰਾਂ ਨਾਲ ਮਖੌਲ ਹੋਏ ਸਨ, ਅੰਤ ਉਹਨਾਂ ਖਿੱਲੀ ਕਰਨ ਵਾਲਿਆਂ ਨੂੰ ਉਸੇ (ਅਜ਼ਾਬ) ਨੇ ਆ ਘੇਰਿਆ ਜਿਸ ਦਾ ਉਹ ਮਖੌਲ ਕਰਿਆ ਕਰਦੇ ਸਨ।"
21,,قُلۡ مَن يَكۡلَؤُكُم بِٱلَّيۡلِ وَٱلنَّهَارِ مِنَ ٱلرَّحۡمَٰنِۚ بَلۡ هُمۡ عَن ذِكۡرِ رَبِّهِم مُّعۡرِضُونَ,42਼ (ਉਹਨਾਂ ਇਨਕਾਰੀਆਂ ਨੂੰ) ਕਹੋ ਕਿ ਦਿਨ-ਰਾਤ ਰਹਿਮਾਨ ਦੇ (ਅਜ਼ਾਬ ਤੋਂ) ਤੁਹਾਡੀ ਸੁਰੱਖਿਆ ਕੌਣ ਕਰਦਾ ਹੈ ? ਅਸਲ ਗੱਲ ਇਹ ਹੈ ਕਿ ਇਹ ਆਪਣੇ ਰੱਬ ਦੀ ਯਾਦ ਤੋਂ ਮੂੰਹ ਮੋੜੀਂ ਫਿਰਦੇ ਹਨ।
21,,أَمۡ لَهُمۡ ءَالِهَةٞ تَمۡنَعُهُم مِّن دُونِنَاۚ لَا يَسۡتَطِيعُونَ نَصۡرَ أَنفُسِهِمۡ وَلَا هُم مِّنَّا يُصۡحَبُونَ,43਼ ਕੀ ਛੁੱਟ ਸਾਥੋਂ ਉਹਨਾਂ ਦੇ ਹੋਰ ਇਸ਼ਟ ਅਜਿਹੇ ਹਨ ਜਿਹੜੇ ਉਹਨਾਂ ਨੂੰ (ਅਜ਼ਾਬ ਤੋਂ) ਬਚਾ ਸਕਣ ? ਉਹ ਨਾ ਤਾਂ ਆਪਣੀ ਸਹਾਇਤਾ ਆਪ ਕਰ ਸਕਦੇ ਹਨ ਅਤੇ ਨਾ ਹੀ ਸਾਡੇ ਅਜ਼ਾਬ ਤੋਂ ਸੁਰੱਖਿਅਤ ਹਨ।
21,,بَلۡ مَتَّعۡنَا هَٰٓؤُلَآءِ وَءَابَآءَهُمۡ حَتَّىٰ طَالَ عَلَيۡهِمُ ٱلۡعُمُرُۗ أَفَلَا يَرَوۡنَ أَنَّا نَأۡتِي ٱلۡأَرۡضَ نَنقُصُهَا مِنۡ أَطۡرَافِهَآۚ أَفَهُمُ ٱلۡغَٰلِبُونَ,"44਼ ਸਗੋਂ ਉਹਨਾਂ (ਕਾਫ਼ਿਰਾਂ) ਨੂੰ ਅਤੇ ਉਹਨਾਂ ਦੇ ਬਾਪ ਦਾਦਿਆਂ ਨੂੰ ਅਸੀਂ ਹੀ ਜੀਵਨ ਗੁਜ਼ਾਰਨ ਲਈ ਸਮੱਗਰੀ ਦਿੱਤੀ, ਇੱਥੋਂ ਤੀਕ ਕਿ ਉਹਨਾਂ ’ਤੇ ਇਕ ਲੰਮਾ ਸਮਾਂ ਲੰਘ ਗਿਆ। ਕੀ ਤੁਸੀਂ ਇਹ ਨਹੀਂ ਵੇਖਦੇ ਕਿ ਅਸੀਂ ਧਰਤੀ ਨੂੰ ਉਸ ਦੀਆਂ ਅਨੇਕਾਂ ਦਿਸ਼ਾਵਾਂ ਤੋਂ (ਕਾਫ਼ਿਰਾਂ ਦੀ ਤਾਕਤ) ਘਟਾਉਂਦੇ ਜਾਂਦੇ ਹਾਂ ? ਕੀ ਫੇਰ ਵੀ ਇਹੋ ਭਾਰੂ ਰਹਿਣਗੇ?"
21,,قُلۡ إِنَّمَآ أُنذِرُكُم بِٱلۡوَحۡيِۚ وَلَا يَسۡمَعُ ٱلصُّمُّ ٱلدُّعَآءَ إِذَا مَا يُنذَرُونَ,"45਼ ਹੇ ਨਬੀ! ਆਖ ਦਿਓ ਕਿ ਮੈਂ ਤਾਂ ਤੁਹਾਨੂੰ ਵਹੀ (ਰੱਬੀ ਆਦੇਸ਼) ਦੁਆਰਾ (ਉਸ ਦੇ ਅਜ਼ਾਬ ਤੋਂ) ਖ਼ਬਰਦਾਰ ਕਰ ਰਿਹਾ ਹਾਂ, ਪਰੰਤੂ ਬੋਲੇ ਲੋਕ ਨਹੀਂ ਸੁਣਦੇ, ਜਦ ਕਿ ਉਹਨਾਂ ਨੂੰ ਸਾਵਧਾਨ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ।"
21,,وَلَئِن مَّسَّتۡهُمۡ نَفۡحَةٞ مِّنۡ عَذَابِ رَبِّكَ لَيَقُولُنَّ يَٰوَيۡلَنَآ إِنَّا كُنَّا ظَٰلِمِينَ,"46਼ ਜੇ ਉਹਨਾਂ ਨੂੰ (ਹੇ ਨਬੀ!) ਤੇਰੇ ਰੱਬ ਦਾ ਅਜ਼ਾਬ ਰਤਾ ਛੂਹ ਜਾਵੇ ਤਾਂ ਕਹਿਣਗੇ ਕਿ ਅਸੀਂ ਤਾਂ ਬਰਬਾਦ ਹੋ ਗਏ, (ਇਕਰਾਰ ਕਰਨਗੇ ਕਿ) ਅਸੀਂ ਜ਼ਾਲਮ ਹਾਂ।"
21,,وَنَضَعُ ٱلۡمَوَٰزِينَ ٱلۡقِسۡطَ لِيَوۡمِ ٱلۡقِيَٰمَةِ فَلَا تُظۡلَمُ نَفۡسٞ شَيۡـٔٗاۖ وَإِن كَانَ مِثۡقَالَ حَبَّةٖ مِّنۡ خَرۡدَلٍ أَتَيۡنَا بِهَاۗ وَكَفَىٰ بِنَا حَٰسِبِينَ,47਼ ਕਿਆਮਤ ਦਿਹਾੜੇ ਅਸੀਂ ਠੀਕ-ਠੀਕ ਤੋਲਣ ਵਾਲੀ ਤੱਕੜੀ ਲੋਕਾਂ ਵਿਚਕਾਰ ਲਿਆ ਰੱਖਾਂਗੇ ਫੇਰ ਕਿਸੇ ਨਾਲ ਕੋਈ ਜ਼ੁਲਮ ਨਹੀਂ ਹੋਵੇਗਾ। ਜੇ ਇਕ ਰਾਈ ਦੇ ਦਾਨੇ ਬਰਾਬਰ ਵੀ ਕਿਸੇ ਨੇ ਕੋਈ ਅਮਲ (ਕੰਮ) ਕੀਤਾ ਹੋਵੇਗਾ ਅਸੀਂ ਉਸ ਨੂੰ ਉਸ ਦੇ ਸਾਹਮਣੇ ਲਿਆਵਾਂਗੇ। ਹਿਸਾਬ ਕਰਨ ਲਈ ਅਸੀਂ ਹੀ ਬਥੇਰਾ ਹੈ।
21,,وَلَقَدۡ ءَاتَيۡنَا مُوسَىٰ وَهَٰرُونَ ٱلۡفُرۡقَانَ وَضِيَآءٗ وَذِكۡرٗا لِّلۡمُتَّقِينَ,48਼ (ਅਤੇ .ਕੁਰਆਨ ਤੋਂ ਪਹਿਲਾਂ) ਅਸੀਂ ਮੂਸਾ ਅਤੇ ਹਾਰੂਨ ਨੂੰ ਫ਼ੁਰਕਾਨ (ਹੱਕ ਅਤੇ ਝੂਠ ਵਿਚਕਾਰ ਫ਼ੈਸਲਾ ਕਰਨ ਵਾਲੀ ਤੇ ਸਿੱਧੀ ਰਾਹ ਵਿਖਾਉਣ ਵਾਲੀ) ਅਤੇ ਚਾਨਣ ਪਾਉਣ ਵਾਲੀ ਅਤੇ (ਬੁਰਾਈਆਂ ਤੋਂ) ਪਰਹੇਜ਼ ਕਰਨ ਵਾਲਿਆਂ ਨੂੰ ਨਸੀਹਤ ਕਰਨ ਵਾਲੀ ਕਿਤਾਬ (ਤੌਰੈਤ) ਬਖ਼ਸ਼ ਚੁੱਕੇ ਹਾਂ।
21,,ٱلَّذِينَ يَخۡشَوۡنَ رَبَّهُم بِٱلۡغَيۡبِ وَهُم مِّنَ ٱلسَّاعَةِ مُشۡفِقُونَ,49਼ (ਅਤੇ ਇਹ ਕੁਰਆਨ ਉਨ੍ਹਾਂ ਲਈ ਹੈ) ਜਿਹੜੇ ਲੋਕ ਬਿਨਾ ਵੇਖੇ ਆਪਣੇ ਰੱਬ ਤੋਂ ਡਰਦੇ ਹਨ ਅਤੇ ਕਿਆਮਤ ਤੋਂ ਵੀ ਡਰੇ ਰਹਿੰਦੇ ਹਨ।
21,,وَهَٰذَا ذِكۡرٞ مُّبَارَكٌ أَنزَلۡنَٰهُۚ أَفَأَنتُمۡ لَهُۥ مُنكِرُونَ,"50਼ ਇਹ (.ਕੁਰਆਨ) ਬਰਕਤਾਂ ਵਾਲਾ ਜ਼ਿਕਰ ਹੈ, ਜਿਸ ਨੂੰ ਅਸੀਂ ਹੀ ਨਾਜ਼ਿਲ ਕੀਤਾ ਹੈ। ਕੀ ਤੁਸੀਂ ਫੇਰ ਵੀ ਇਸ ਨੂੰ ਨਹੀਂ ਮੰਨਦੇ ? 1"
21,,۞ وَلَقَدۡ ءَاتَيۡنَآ إِبۡرَٰهِيمَ رُشۡدَهُۥ مِن قَبۡلُ وَكُنَّا بِهِۦ عَٰلِمِينَ,51਼ ਬੇਸ਼ੱਕ ਉਸ (ਤੌਰੈਤ) ਤੋਂ ਵੀ ਪਹਿਲਾਂ ਅਸੀਂ ਇਬਰਾਹੀਮ ਨੂੰ ਸੂਝ-ਬੂਝ ਬਖ਼ਸ਼ੀ ਸੀ ਅਤੇ ਅਸੀਂ ਉਸ (ਇਬਰਾਹੀਮ) ਨੂੰ ਚੰਗੀ ਤਰ੍ਹਾਂ ਜਾਣਦੇ ਸੀ।
21,,إِذۡ قَالَ لِأَبِيهِ وَقَوۡمِهِۦ مَا هَٰذِهِ ٱلتَّمَاثِيلُ ٱلَّتِيٓ أَنتُمۡ لَهَا عَٰكِفُونَ,52਼ ਜਦੋਂ ਉਸ (ਇਬਰਾਹੀਮ) ਨੇ ਆਪਣੇ ਪਿਤਾ ਨੂੰ ਅਤੇ ਆਪਣੀ ਕੌਮ ਨੂੰ ਆਖਿਆ ਸੀ ਕਿ ਇਹ ਮੂਰਤੀਆਂ ਜਿਨ੍ਹਾਂ ਦੀ ਤੁਸੀਂ ਮਜਾਵਰੀ (ਦੇਖ ਭਾਲ) ਕਰਦੇ ਹੋ ਕੀ ਹਨ ?
21,,قَالُواْ وَجَدۡنَآ ءَابَآءَنَا لَهَا عَٰبِدِينَ,53਼ ਉਹਨਾਂ (ਸਭ ਨੇ) ਕਿਹਾ ਕਿ ਅਸੀਂ ਆਪਣੇ ਪਿਓ ਦਾਦਿਆਂ (ਭਾਵ ਬਜ਼ੁਰਗਾਂ) ਨੂੰ ਇਹਨਾਂ (ਮੂਰਤੀਆਂ) ਦੀ ਹੀ ਪੂਜਾ ਕਰਦੇ ਵੇਖਿਆ ਹੈ।
21,,قَالَ لَقَدۡ كُنتُمۡ أَنتُمۡ وَءَابَآؤُكُمۡ فِي ضَلَٰلٖ مُّبِينٖ,"54਼ (ਇਬਰਾਹੀਮ ਨੇ) ਕਿਹਾ, ਫੇਰ ਤਾਂ ਤੁਸੀਂ ਵੀ ਕੁਰਾਹੇ ਪਏ ਹੋਏ ਹੋ ਅਤੇ ਤੁਹਾਡੇ ਬਜ਼ੁਰਗ ਵੀ ਸਪਸ਼ਟ ਰੂਪ ਵਿਚ ਕੁਰਾਹੇ ਪਏ ਹੋਏ ਸਨ।"
21,,قَالُوٓاْ أَجِئۡتَنَا بِٱلۡحَقِّ أَمۡ أَنتَ مِنَ ٱللَّٰعِبِينَ,"55਼ (ਕੌਮ ਨੇ) ਕਿਹਾ, ਕੀ ਤੁਸੀਂ ਸਾਡੇ ਸਾਹਮਣੇ ਸੱਚ ਬੋਲ ਰਹੇ ਹੋ ਜਾਂ ਮਖੌਲ ਕਰ ਰਹੇ ਹੋ?"
21,,قَالَ بَل رَّبُّكُمۡ رَبُّ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ ٱلَّذِي فَطَرَهُنَّ وَأَنَا۠ عَلَىٰ ذَٰلِكُم مِّنَ ٱلشَّٰهِدِينَ,"56਼ ਇਬਰਾਹੀਮ ਨੇ ਫ਼ਰਮਾਇਆ, ਅਸਲ ਗੱਲ ਇਹ ਹੈ ਕਿ ਤੁਹਾਡਾ ਸਾਰਿਆਂ ਦਾ ਪਾਲਣਹਾਰ ਤਾਂ ਉਹੀਓ ਹੈ ਜਿਹੜਾ ਅਕਾਸ਼ਾਂ ਅਤੇ ਧਰਤੀ ਦਾ ਮਾਲਿਕ ਹੈ ਅਤੇ ਜਿਸ ਨੇ ਉਹਨਾਂ ਨੂੰ ਸਾਜਿਆ ਹੈ। ਮੈਂ ਤੁਹਾਡੇ ਸਾਹਮਣੇ ਇਸ ਦੀ ਗਵਾਹੀ ਦਿੰਦਾ ਹਾਂ।"
21,,وَتَٱللَّهِ لَأَكِيدَنَّ أَصۡنَٰمَكُم بَعۡدَ أَن تُوَلُّواْ مُدۡبِرِينَ,57਼ (ਇਬਰਾਹੀਮ ਨੇ ਮਨ ਵਿਚ ਕਿਹਾ ਕਿ) ਅੱਲਾਹ ਦੀ ਕਸਮ! ਤੁਹਾਡੇ ਜਾਣ ਮਗਰੋਂ ਮੈਂ ਤੁਹਾਡੇ ਇਹਨਾਂ ਬੁਤਾਂ ਨਾਲ ਨਿਬੜਾਂਗਾ।
